,Column 1,1,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_capacity_additions_MW,H2_1 2,H2_2 2,H2_3 2,H2_4 2,H2_5 2,H1_1 2,H1_2 2,H1_3 2,H1_4 2,H1_5 2,Predicted_PV_capacity_additions_MW,residual,Country,set
200,1807,1,0,29339400,254170,2589328.185,40.37394,0,0,0,0,0,8.61E+14,7.46E+12,7.6E+13,1184547175,64602388900,6.5813E+11,10261844.33,6.7E+12,104541380.8,1630.055031,0,0.158007991,0.05768,-0.021271495,0.119729892,-0.044903817,0.137188304,-0.025344521,0.011490602,0.006555585,-0.000172257,-38.42737802,38.42737802,Uzbekistan,test
201,1372,1,654.689,212228288,363000,19012300.97,101.66852,428617.6867,1.38944E+11,237652107,12447144310,66561.26169,4.50E+16,7.7E+13,4.03E+15,21576935943,1.31769E+11,6.9E+12,36905672.76,3.61E+14,1932952501,10336.48796,24.41,0.111466083,0.015295326,-0.094078702,0.124375655,-0.054220723,0.136934469,-0.029590577,0.011512438,0.00723672,0.001026764,148.6007818,-124.1907818,Pakistan,test
202,763,1,0.62,10892821,145000,1203468.3,0.59892,0.3844,6753549.02,89900,746150.346,0.3713304,1.19E+14,1.58E+12,1.31E+13,6523928.353,21025000000,1.74503E+11,86843.4,1.45E+12,720781.2342,0.358705166,2.791,0.14274639,0.068663708,-0.047718773,0.17131667,-0.078687069,0.138102402,-0.027499394,0.012648858,0.007822054,0.001181188,-40.1263434,42.9173434,Guinea,test
203,1165,1,19,112463886,1033670,29900468.65,202.09172,361,2136813834,19639730,568108904.4,3839.74268,1.26E+16,1.16E+14,3.36E+15,22728020160,1.07E+12,3.09E+13,208896148.2,8.94E+14,6042637138,40841.06329,6,0.339044841,-0.069555696,0.222582314,-0.113328098,0.18460913,0.133255943,-0.008201729,0.00517062,-0.001052825,-0.008456848,60.551547,-54.551547,Mexico,test
204,1717,1,0.837,9793915,94990,2124836.904,9.452,0.700569,8197506.855,79506.63,1778488.489,7.911324,9.59E+13,9.30324E+11,2.08E+13,92572084.58,9023100100,2.01838E+11,897845.48,4.51E+12,20083958.42,89.340304,0.134,0.125174525,0.076211953,-0.081099535,0.179284053,-0.088151372,0.138251964,-0.029579497,0.012878382,0.008229434,0.001793943,-23.88011493,24.01411493,Tunisia,test
205,514,1,22,11324777,62403,4089852.682,15.98378,484,249145094,1372866,89976759,351.64316,1.28E+14,7.067E+11,4.63E+13,181012744.1,3894134409,2.55219E+11,997435.8233,1.67E+13,65371305.5,255.4812231,1.8,0.113799692,0.079017195,-0.106682394,0.188732148,-0.094508771,0.138435927,-0.031206467,0.013083764,0.008566735,0.002303597,-6.097261624,7.897261624,Cuba,test
206,915,1,18594,60730582,129450,37008889.18,296.75771,345736836,1.13E+12,2406993300,6.88143E+11,5517912.86,3.69E+15,7.86E+12,2.25E+15,18022268441,16757302500,4.79E+12,38415285.56,1.37E+15,10982673203,88065.13844,307,-0.232136023,0.137036884,-0.703747212,0.842232697,-0.540768026,0.148911431,-0.074001302,0.027455087,0.026330349,0.023569848,785.1487756,-478.1487756,Italy,test
207,691,1,0.1,1319946,20821.77,109632.8611,1.19682,0.01,131994.6,2082.177,10963.28611,0.119682,1.74E+12,27483612024,1.44709E+11,1579737.772,433546105.9,2282750218,24919.91077,12019364233,131210.8008,1.432378112,0,0.105315938,0.088866504,-0.109736915,0.197400645,-0.107813565,0.138529475,-0.031510027,0.013383177,0.008889102,0.002600605,-5.857346187,5.857346187,Gabon,test
208,173,1,0,9604924,89580,6695922.191,30.42908,0,0,0,0,0,9.23E+13,8.60409E+11,6.43E+13,292269000.8,8024576400,5.99821E+11,2725836.986,4.48E+13,203750752,925.9289096,0,0.121285176,0.074151926,-0.10454188,0.17795216,-0.081655175,0.138316118,-0.030948771,0.012770374,0.008222468,0.001988513,-12.73242162,12.73242162,Belarus,test
209,409,1,0,60848,27,16610.89539,0.568,0,0,0,0,0,3702479104,1642896,1010739763,34561.664,729,448494.1755,15.336,275921845.7,9434.988582,0.322624,0,0.099249865,0.09192075,-0.11983625,0.202473338,-0.11287513,0.138610672,-0.032173215,0.013516944,0.009077258,0.002848663,1.918420129,-1.918420129,Cayman Islands,test
210,57,1,0.026,38491970,1343450,25206607.75,83.65271,0.000676,1000791.22,34929.7,655371.8015,2.17497046,1.48E+15,5.17E+13,9.7E+14,3219957604,1.8E+12,3.39E+13,112383233.2,6.35E+14,2108601048,6997.77589,0,0.476767316,-0.12383372,0.456370216,-0.111131731,0.243759342,0.1329162,0.005343551,0.004290251,-0.003305014,-0.011437209,328.8199585,-328.8199585,Argentina,test
211,1310,1,0,2020157,13340,541909.9435,5.31796,0,0,0,0,0,4.08E+12,26948894380,1.09E+12,10743114.12,177955600,7229078646,70941.5864,2.93666E+11,2881855.403,28.28069856,0,0.10168518,0.090033192,-0.117113303,0.197344485,-0.108552254,0.138529424,-0.031950619,0.013389506,0.008935821,0.002700765,0.714112259,-0.714112259,North Macedonia,test
212,431,1,0,17400359,157550,13212278.5,63.4112,0,0,0,0,0,3.03E+14,2.74E+12,2.3E+14,1103377645,24822002500,2.08E+12,9990434.56,1.75E+14,837806434.4,4020.980285,2,0.135717049,0.060449299,-0.101847348,0.155719577,-0.05459051,0.138047294,-0.030512686,0.012105279,0.007518296,0.00136682,-13.00004838,15.00004838,Chile,test
213,1511,1,0.35,26630303,1734350,8404654.022,186.092,0.1225,9320606.05,607022.5,2941628.908,65.1322,7.09E+14,4.62E+13,2.24E+14,4955686346,3.01E+12,1.46E+13,322748660.2,7.06E+13,1564038876,34630.23246,0,0.53237832,-0.130253357,0.583985491,-0.315543969,0.349322807,0.129611133,0.015451357,0.000284819,-0.007901867,-0.017209718,-48.89491795,48.89491795,Saudi Arabia,test
214,1018,1,0,3231294,26959,2666329.096,9.6115,0,0,0,0,0,1.04E+13,87112454946,8.62E+12,31057582.28,726787681,71881566099,259116.4285,7.11E+12,25627422.11,92.38093225,0,0.106484254,0.085563297,-0.116420063,0.196775154,-0.103191413,0.138565406,-0.031888821,0.013311795,0.008841966,0.002620233,-4.187692922,4.187692922,Lithuania,test
215,1563,1,0,5376912,22370,1724927.416,25.40422,0,0,0,0,0,2.89E+13,1.20282E+11,9.27E+12,136596255.4,500416900,38586626296,568292.4014,2.98E+12,43820435.56,645.3743938,0,0.097506259,0.090766936,-0.127534763,0.184061765,-0.10144963,0.13830351,-0.032429828,0.013108394,0.008715709,0.002585078,14.82721829,-14.82721829,Slovakia,test
216,1799,1,0,25567650,268650,3581536.746,38.143,0,0,0,0,0,6.54E+14,6.87E+12,9.16E+13,975226874,72172822500,9.6218E+11,10247116.95,1.28E+13,136610556.1,1454.888449,0,0.165857646,0.053934225,-0.01288301,0.120842502,-0.040458179,0.137237167,-0.024856672,0.011448584,0.006451927,-0.000306039,-41.33654408,41.33654408,Uzbekistan,test
217,790,1,0,10187576,58650,4044269.162,32.88344,0,0,0,0,0,1.04E+14,5.97501E+11,4.12E+13,335002544.1,3439822500,2.37196E+11,1928613.756,1.64E+13,132989482.3,1081.320626,0,0.10729993,0.083141258,-0.118096361,0.176261663,-0.090355208,0.138214855,-0.031760689,0.012856763,0.008405799,0.002238877,4.519167538,-4.519167538,Hungary,test
218,1583,1,1,1997012,4920,1445219.051,12.99748,1,1997012,4920,1445219.051,12.99748,3.99E+12,9825299040,2.89E+12,25956123.53,24206400,7110477731,63947.6016,2.09E+12,18784205.71,168.9344864,0,0.097273801,0.091396181,-0.127798471,0.196371325,-0.108263144,0.1385224,-0.03257948,0.013368972,0.008969997,0.002819441,10.27338634,-10.27338634,Slovenia,test
219,250,1,0.275,745563,5130,110206.2115,1.977932,0.075625,205029.825,1410.75,30306.70816,0.5439313,5.55864E+11,3824738190,82165673665,1474672.916,26316900,565357865,10146.79116,12145409053,217980.3923,3.912214997,0,0.100227512,0.091288108,-0.118352183,0.20053013,-0.111374916,0.138578017,-0.032062359,0.013470578,0.009023624,0.002788722,1.280293415,-1.280293415,Bhutan,test
220,1756,1,1.1,25980547,131120,986320.3014,1.091,1.21,28578601.7,144232,1084952.332,1.2001,6.75E+14,3.41E+12,2.56E+13,28344776.78,17192454400,1.29326E+11,143051.92,9.72828E+11,1076075.449,1.190281,0.6,0.132309451,0.069745764,-0.058798698,0.172765913,-0.085410218,0.138074177,-0.028163699,0.012747275,0.008014819,0.001411548,-29.91508704,30.51508704,Uganda,test
221,99,1,0,101665,20,37967.53623,0.827793,0,0,0,0,0,10335772225,2033300,3859969571,84157.57535,400,759350.7246,16.55586,1441533807,31429.26072,0.685241251,0.1,0.099164046,0.0919384,-0.120045668,0.202347267,-0.112809944,0.138608615,-0.032184364,0.013514263,0.009075733,0.002848984,2.154346464,-2.054346464,Aruba,test
222,339,1,0,449925,740,21286.35699,0.17391,0,0,0,0,0,2.02433E+11,332944500,9577264169,78246.45675,547600,15751904.17,128.6934,453108993.9,3701.910344,0.030244688,0,0.09947832,0.091697497,-0.119320898,0.202574688,-0.112876777,0.138611841,-0.032142811,0.013518304,0.009076426,0.002843488,1.486999744,-1.486999744,Cabo Verde,test
223,342,1,0,469171,760,40096.99353,0.21948,0,0,0,0,0,2.20121E+11,356569960,18812346551,102973.6511,577600,30473715.08,166.8048,1607768890,8800.48814,0.04817147,0,0.099482744,0.091672926,-0.119374439,0.202587113,-0.112854161,0.138612384,-0.032146033,0.013518159,0.009076491,0.002844029,1.497713936,-1.497713936,Cabo Verde,test
224,1681,1,0,40681416,356500,614142.9196,3.264,0,0,0,0,0,1.65E+15,1.45E+13,2.5E+13,132784141.8,1.27092E+11,2.18942E+11,1163616,3.77172E+11,2004562.49,10.653696,0,0.196650478,0.037579752,0.057028989,0.116078939,-0.032174841,0.137035047,-0.020638434,0.011264472,0.005929296,-0.001277298,-49.58519951,49.58519951,Tanzania,test
225,766,1,13.313,11738434,145000,1096640.888,1.4602412,177.235969,156273771.8,1930385,14599580.14,19.4401911,1.38E+14,1.7E+12,1.29E+13,17140944.95,21025000000,1.59013E+11,211734.974,1.2E+12,1601360.206,2.132304362,0.006,0.141813397,0.068981311,-0.048668397,0.171143711,-0.079129753,0.13809216,-0.027556124,0.012650753,0.007831572,0.001198334,-37.05067629,37.05667629,Guinea,test
226,443,1,141.2,1311020000,5272720.667,265077632.6,2523.947,19937.44,1.85116E+11,744508158.2,37428961723,356381.3164,1.72E+18,6.91E+15,3.48E+17,3.31E+12,2.78E+13,1.4E+15,13308067509,7.03E+16,6.69042E+11,6370308.459,19,0.606664417,-0.581404103,0.325960403,-0.97782738,0.934253519,0.120193889,0.009710958,-0.016765549,-0.022681556,-0.029933537,-384.9054736,403.9054736,China,test
227,1683,1,0.303,47053033,393739.94,1865902.101,4.4332,0.091809,14257069,119303.2018,565368.3366,1.3432596,2.21E+15,1.85E+13,8.78E+13,208595505.9,1.55031E+11,7.3468E+11,1745527.902,3.48E+12,8271917.194,19.65326224,0.861,0.206870654,0.030003926,0.072411133,0.109443357,-0.023271612,0.136918564,-0.019642596,0.011050231,0.005635742,-0.00163674,-46.51962087,47.38062087,Tanzania,test
228,1791,1,0.608,3389436,143397,2029378.387,9.98176,0.369664,2060777.088,87185.376,1233862.059,6.06891008,1.15E+13,4.86035E+11,6.88E+12,33832536.69,20562699609,2.91007E+11,1431354.439,4.12E+12,20256768.01,99.6355327,0.501,0.142643563,0.070196662,-0.053959951,0.167699033,-0.074677028,0.138077743,-0.02783863,0.012549849,0.007738057,0.001164735,-38.52269829,39.02369829,Uruguay,test
229,976,1,32.009,4137314,1500,2249215.157,63.0578,1024.576081,132431283.8,48013.5,71995127.96,2018.41712,1.71E+13,6205971000,9.31E+12,260889918.7,2250000,3373822736,94586.7,5.06E+12,141830559.5,3976.286141,11.06,0.07791532,0.100883197,-0.163017333,0.165682871,-0.097836047,0.137950976,-0.034383434,0.01279257,0.008600346,0.002774666,65.57558611,-54.5155861,Kuwait,test
230,220,1,3.87,375775,1720,92653.48558,0.9055552,14.9769,1454249.25,6656.4,358568.9892,3.504498624,1.41207E+11,646333000,34816863544,340285.0053,2958400,159363995.2,1557.554944,8584668390,83902.84567,0.82003022,0,0.099580639,0.091619054,-0.119472077,0.202263482,-0.112524196,0.138607478,-0.032148934,0.013509121,0.009067456,0.002838189,2.226723189,-2.226723189,Belize,test
231,189,1,1,10421137,13913,6359276.791,83.23096,1,10421137,13913,6359276.791,83.23096,1.09E+14,1.44989E+11,6.63E+13,867361236.8,193571569,88476617993,1157992.346,4.04E+13,529288712.2,6927.392703,0,0.077513812,0.096209394,-0.176178164,0.157247431,-0.087820336,0.137866916,-0.035055053,0.01253993,0.008409779,0.002712367,72.18248464,-72.18248464,Belgium,test
232,646,1,3.344,98094264,369100,7950853.976,6.56192,11.182336,328027218.8,1234270.4,26587655.7,21.94306048,9.62E+15,3.62E+13,7.8E+14,643686712.8,1.36235E+11,2.93E+12,2422004.672,6.32E+13,52172867.72,43.05879409,5.787,0.18659668,0.019837865,0.035025144,0.127561675,-0.036598425,0.137222029,-0.021976319,0.011447524,0.006299506,-0.000820715,-38.39097357,44.17797357,Ethiopia,test
233,1094,1,0.087,11271603,392740,234170.9233,0.268,0.007569,980629.461,34168.38,20372.87033,0.023316,1.27E+14,4.43E+12,2.64E+12,3020789.604,1.54245E+11,91968288417,105254.32,54836021319,62757.80744,0.071824,0.171,0.219132879,0.035008735,0.086036802,0.110350286,-0.017696657,0.136988867,-0.018895434,0.011003779,0.005452181,-0.001837158,-46.5822669,46.7532669,Mali,test
234,1802,1,0,26488250,263220,2723630.379,37.197,0,0,0,0,0,7.02E+14,6.97E+12,7.21E+13,985283435.3,69284768400,7.16914E+11,9790994.34,7.42E+12,101310879.2,1383.616809,0,0.163177968,0.055777778,-0.013972565,0.12040918,-0.042737863,0.137210277,-0.024919214,0.011472756,0.00648997,-0.000273909,-41.04304376,41.04304376,Uzbekistan,test
235,1827,1,0,20107416,235230,1988313.82,3.407,0,0,0,0,0,4.04E+14,4.73E+12,4E+13,68505966.31,55333152900,4.67711E+11,801428.61,3.95E+12,6774185.185,11.607649,0,0.167734629,0.0544353,-0.004939257,0.149669037,-0.05709822,0.137717103,-0.024703181,0.01206466,0.007016341,0.000155606,-48.55082804,48.55082804,Yemen,test
236,331,1,1.603,9540302,20330,360392.5425,0.26482,2.569609,15293104.11,32588.99,577709.2456,0.42450646,9.1E+13,1.93954E+11,3.44E+12,2526462.776,413308900,7326780389,5383.7906,1.29883E+11,95439.1531,0.070129632,1,0.102674925,0.087635112,-0.111897642,0.198449141,-0.109837578,0.138525348,-0.031642369,0.013418466,0.008951505,0.002665781,-1.181594843,2.181594843,Burundi,test
237,1556,1,2.644,96762,15.5,16526.80372,0.45158,6.990736,255838.728,40.982,43696.86904,1.19397752,9362884644,1499811,1599166582,43695.78396,240.25,256165.4577,6.99949,273135241.2,7463.174024,0.203924496,1.054,0.099233192,0.091904617,-0.119857683,0.202715173,-0.11299924,0.138614332,-0.032177416,0.013521675,0.009082085,0.002853914,2.30656744,-1.252567439,Seychelles,test
238,1232,1,4.9,26286192,404915.72,1633989.073,12.4136,24.01,128802340.8,1984087.028,8006546.458,60.82664,6.91E+14,1.06E+13,4.3E+13,326306273,1.63957E+11,6.61628E+11,5026461.782,2.67E+12,20283686.76,154.097465,2.1,0.214767136,0.032294594,0.078752268,0.101907885,-0.014268495,0.13683406,-0.019214033,0.010836656,0.005348483,-0.001901472,-44.35226134,46.45226134,Mozambique,test
239,80,1,0,2888094,17463,1482591.24,4.48976,0,0,0,0,0,8.34E+12,50434785522,4.28E+12,12966848.92,304956369,25890490824,78404.67888,2.2E+12,6656478.846,20.15794486,0,0.104048768,0.087729296,-0.116206553,0.199432476,-0.107390189,0.138586018,-0.031911091,0.013403289,0.008939191,0.002700329,-2.952750281,2.952750281,Armenia,test
240,650,1,12.494,109224410,379030,11388359.5,8.83892,156.100036,1364649779,4735600.82,142286163.6,110.4334665,1.19E+16,4.14E+13,1.24E+15,965425822,1.43664E+11,4.32E+12,3350215.848,1.3E+14,100660798.6,78.12650677,-0.148,0.188527132,0.012519408,0.030076153,0.132864115,-0.034303467,0.13734774,-0.022304087,0.011480944,0.006358784,-0.000715024,-33.23626954,33.08826954,Ethiopia,test
241,1116,1,15.7,425967,102.3,186962.7472,1.93204,246.49,6687681.9,1606.11,2935315.131,30.333028,1.81448E+11,43576424.1,79639960537,822985.2827,10465.29,19126289.04,197.647692,34955068841,361219.5061,3.732778562,12.8,0.098601895,0.09194857,-0.121476627,0.202881037,-0.113009513,0.138616318,-0.032277522,0.013522414,0.009091267,0.002879145,5.882566703,6.917433298,Malta,test
242,1398,1,1.851,27100964,227550,8287219.934,19.30205,3.426201,50163884.36,421195.05,15339644.1,35.72809455,7.34E+14,6.17E+12,2.25E+14,523104162.2,51779002500,1.89E+12,4392181.478,6.87E+13,159960333.5,372.5691342,1.125,0.1642133,0.048285923,-0.031381256,0.15691708,-0.053051822,0.13795117,-0.026323411,0.012103757,0.007173423,0.000517817,-41.67657412,42.80157412,Peru,test
243,490,1,0,4305181,12996,2100319.989,15.21908,0,0,0,0,0,1.85E+13,55950132276,9.04E+12,65520894.05,168896016,27295758577,197787.1637,4.41E+12,31964937.94,231.620396,0.3,0.098967319,0.089485369,-0.126545225,0.194491605,-0.105817951,0.138498898,-0.032477945,0.013310442,0.008904918,0.002751344,8.824371172,-8.524371172,Croatia,test
244,1489,1,0,9273759,18048.8,376912.464,0.230056,0,0,0,0,0,8.6E+13,1.6738E+11,3.5E+12,2133483.901,325759181.4,6802817680,4152.234733,1.42063E+11,86710.97382,0.052925763,0.25,0.102100552,0.08794109,-0.112992883,0.198964317,-0.110290475,0.138534854,-0.031713616,0.013431451,0.00896997,0.002690723,-0.721101021,0.971101021,Rwanda,test
245,159,1,119.486,156256287,91622.4,21543694.6,51.862462,14276.9042,18670438708,10947594.09,2574169893,6196.838135,2.44E+16,1.43E+13,3.37E+15,8103835747,8394664182,1.97E+12,4751763.238,4.64E+14,1117309043,2689.714965,25.265,0.074422505,0.042448849,-0.180281188,0.200799495,-0.102936419,0.138487644,-0.035554463,0.013243094,0.009317924,0.003516423,108.3461587,-83.08115866,Bangladesh,test
246,1607,1,10,40850412,295200,24421899.83,206.60256,100,408504120,2952000,244218998.3,2066.0256,1.67E+15,1.21E+13,9.98E+14,8439799696,87143040000,7.21E+12,60989075.71,5.96E+14,5045627025,42684.6178,3,0.132619485,0.051035826,-0.142393164,0.049404423,0.01622148,0.13636917,-0.03172553,0.009703235,0.005342417,-0.000303796,19.35337208,-16.35337208,Spain,test
247,1182,1,0.2,2631899,1145070,1274957.902,3.6563,0.04,526379.8,229014,254991.5804,0.73126,6.93E+12,3.01E+12,3.36E+12,9623012.314,1.31E+12,1.46E+12,4186719.441,1.63E+12,4661628.577,13.36852969,3.645,0.437710577,-0.071854797,0.451123208,-0.069472718,0.171739294,0.133613456,0.004644323,0.005946815,-0.001589117,-0.010315712,93.98328162,-90.33828162,Mongolia,test
248,709,1,0.25,3726549,23718,2248392.835,11.9561,0.0625,931637.25,5929.5,562098.2088,2.989025,1.39E+13,88386289182,8.38E+12,44554992.5,562543524,53327381261,283574.7798,5.06E+12,26882009.57,142.9483272,0.012,0.103945896,0.087118841,-0.119007933,0.194746359,-0.103769411,0.138516149,-0.032025767,0.013290067,0.00883934,0.002635247,0.382854957,-0.370854957,Georgia,test
249,1235,1,13,28649007,412314,2040585.752,14.1362,169,372437091,5360082,26527614.78,183.7706,8.21E+14,1.18E+13,5.85E+13,404988092.8,1.70003E+11,8.41362E+11,5828553.167,4.16E+12,28846128.31,199.8321504,2,0.215931268,0.030782225,0.080098863,0.100377359,-0.012539266,0.136806357,-0.019115102,0.010790556,0.005297256,-0.001953469,-41.89318465,43.89318465,Mozambique,test
250,1503,1,0.35,21202646,1737910,5052100.786,118.078,0.1225,7420926.1,608268.5,1768235.275,41.3273,4.5E+14,3.68E+13,1.07E+14,2503566034,3.02E+12,8.78E+12,205208937,2.55E+13,596541956.6,13942.41408,0,0.549245115,-0.139000963,0.616885342,-0.279177433,0.334564712,0.130253729,0.017044477,0.000988525,-0.007388186,-0.016998408,-89.37051855,89.37051855,Saudi Arabia,test
251,1676,1,0,34385849,341000,242440.8687,2.07,0,0,0,0,0,1.18E+15,1.17E+13,8.34E+12,71178707.43,1.16281E+11,82672336227,705870,58777574816,501852.5982,4.2849,0,0.194121071,0.040670177,0.051707426,0.11998339,-0.035180387,0.137114615,-0.021005403,0.011361158,0.006044408,-0.001131867,-50.54952213,50.54952213,Tanzania,test
252,1800,1,0,25864350,266840,3675057.75,38.226,0,0,0,0,0,6.69E+14,6.9E+12,9.51E+13,988690643.1,71203585600,9.80652E+11,10200225.84,1.35E+13,140482757.6,1461.227076,0,0.165254704,0.054034184,-0.014132109,0.121450848,-0.04089965,0.137248783,-0.024936949,0.011462495,0.006472655,-0.000278485,-41.01722228,41.01722228,Uzbekistan,test
253,1520,1,34.388,33702757,1736290,22931317.6,330.57066,1182.534544,1158970408,59707540.52,788562149.6,11367.66386,1.14E+15,5.85E+13,7.73E+14,11141142625,3.01E+12,3.98E+13,573966531.3,5.26E+14,7580420794,109276.9613,0,0.504694635,-0.123975642,0.501890562,-0.371999986,0.38563616,0.128687613,0.011098838,-0.001020176,-0.00878693,-0.017235279,90.19756673,-90.19756673,Saudi Arabia,test
254,229,1,0,8696915,35500,699863.3867,0.73844,0,0,0,0,0,7.56E+13,3.0874E+11,6.09E+12,6422149.913,1260250000,24845150228,26214.62,4.89809E+11,516807.1193,0.545293634,0,0.108087466,0.085130589,-0.104498221,0.195460704,-0.105551945,0.13849033,-0.031163988,0.013324121,0.008811719,0.002485564,-8.496347092,8.496347092,Benin,test
255,931,1,4.1,2891024,4440,784352.4323,2.78772,16.81,11853198.4,18204,3215844.972,11.429652,8.36E+12,12836146560,2.27E+12,8059365.425,19713600,3482524799,12377.4768,6.15209E+11,2186554.963,7.771382798,2.4,0.099624218,0.090321271,-0.120972896,0.20202514,-0.11154859,0.138609891,-0.032230397,0.013491323,0.009058578,0.002842425,3.238925648,-0.838925648,Jamaica,test
256,1231,1,1.5,25560752,402851.44,1430484.429,11.43246,2.25,38341128,604277.16,2145726.644,17.14869,6.53E+14,1.03E+13,3.66E+13,292222274.8,1.62289E+11,5.76273E+11,4605582.974,2.05E+12,16353956.02,130.7011417,3.4,0.214556019,0.032756318,0.078889096,0.102382292,-0.014875205,0.136841089,-0.019211854,0.010851949,0.005362824,-0.001891256,-45.35489747,48.75489747,Mozambique,test
257,1444,1,24,10558177,37258.6,6504987.966,48.67642,576,253396248,894206.4,156119711.2,1168.23408,1.11E+14,3.93383E+11,6.87E+13,513934258.1,1388203274,2.42367E+11,1813615.262,4.23E+13,316639526.3,2369.393864,35,0.097120267,0.085616057,-0.143909676,0.178135241,-0.091223222,0.138271921,-0.033326257,0.012883692,0.008562592,0.002601241,30.16303902,4.836960982,Portugal,test
258,1295,1,1.2,16464025,439820,225991.7951,0.7076,1.44,19756830,527784,271190.1541,0.84912,2.71E+14,7.24E+12,3.72E+12,11649944.09,1.93442E+11,99395711321,311216.632,51072291453,159911.7942,0.50069776,0.9,0.231549099,0.027981125,0.109358106,0.098542651,-0.007005897,0.1367553,-0.017380409,0.010694815,0.005027364,-0.002372722,-41.34300344,42.24300344,Niger,test
259,648,1,9.89,103603461,373320,10545879.19,8.56986,97.8121,1024638229,3692134.8,104298745.2,84.7559154,1.07E+16,3.87E+13,1.09E+15,887867156.3,1.39368E+11,3.94E+12,3199300.135,1.11E+14,90376708.24,73.44250042,4.15,0.187993299,0.015092512,0.030089703,0.132284247,-0.034970605,0.137337737,-0.022306219,0.011485455,0.006357617,-0.000716383,-34.7826403,38.9326403,Ethiopia,test
260,1469,1,0,865410,642,150720.238,12.513,0,0,0,0,0,7.48934E+11,555593220,1.30435E+11,10828875.33,412164,96762392.8,8033.346,22716590143,1885962.338,156.575169,0,0.095035864,0.094023103,-0.12729545,0.194249078,-0.109896628,0.138459262,-0.032535973,0.013361403,0.008966795,0.002807461,13.14759161,-13.14759161,Qatar,test
261,26,1,0,32264159,399057,5994019.172,23.61164,0,0,0,0,0,1.04E+15,1.29E+13,1.93E+14,761809707.2,1.59246E+11,2.39E+12,9422390.223,3.59E+13,141528622.8,557.5095435,0,0.211821185,0.028026218,0.060025341,0.106523723,-0.011592779,0.13698634,-0.020355331,0.010859508,0.005457753,-0.001649943,-39.63210717,39.63210717,Algeria,test
262,980,1,0,2263122,16420,1688482.705,5.78042,0,0,0,0,0,5.12E+12,37160463240,3.82E+12,13081795.67,269616400,27724886016,94914.4964,2.85E+12,9760139.198,33.41325538,0,0.103724051,0.087874992,-0.117741621,0.199353435,-0.107079959,0.138589923,-0.032002089,0.013398107,0.008940044,0.002714674,-2.115612437,2.115612437,Latvia,test
263,1699,1,78.7,67835969,218600,34378596.48,156.4966977,6193.69,5338690760,17203820,2705595543,12316.29011,4.6E+15,1.48E+13,2.33E+15,10616105134,47785960000,7.52E+12,34210178.12,1.18E+15,5380136821,24491.21639,298,0.126192011,0.033613667,-0.17656293,0.134102635,-0.017710138,0.137897804,-0.03463794,0.011266489,0.007065248,0.001626118,66.41823804,231.581762,Thailand,test
264,1719,1,1.084,9945282,97840,2730447.384,10.267,1.175056,10780685.69,106058.56,2959804.964,11.129428,9.89E+13,9.73046E+11,2.72E+13,102108210.3,9572665600,2.67147E+11,1004523.28,7.46E+12,28033503.29,105.411289,0.06,0.126420425,0.075013994,-0.081153209,0.179677436,-0.086940135,0.138271644,-0.029583479,0.012867833,0.008215223,0.001785275,-24.78817527,24.84817527,Tunisia,test
265,1373,1,0.235,3089641,22404,1261138.292,3.754,0.055225,726065.635,5264.94,296367.4986,0.88219,9.55E+12,69220316964,3.9E+12,11598512.31,501939216,28254542294,84104.616,1.59E+12,4734313.148,14.092516,0.176,0.10556014,0.0872115,-0.112837339,0.198216785,-0.106527645,0.138562,-0.031696652,0.013376036,0.008895002,0.002633448,-5.128669215,5.304669215,Panama,test
266,1103,1,16.15,17438772,412010,959685.2713,1.86085,260.8225,281636167.8,6653961.5,15498917.13,30.0527275,3.04E+14,7.18E+12,1.67E+13,32450938.88,1.69752E+11,3.954E+11,766688.8085,9.20996E+11,1785830.337,3.462762722,1.028,0.222853158,0.030974853,0.092040519,0.10723143,-0.013940438,0.136924577,-0.018499315,0.010905578,0.005328875,-0.001982854,-41.08141575,42.10941575,Mali,test
267,1770,1,0,47812949,413550,29093874.14,132.959,0,0,0,0,0,2.29E+15,1.98E+13,1.39E+15,6357161886,1.71024E+11,1.2E+13,54985194.45,8.46E+14,3868292412,17678.09568,0,0.198466265,0.010879164,-0.043361497,0.086495829,0.029007136,0.137079048,-0.02618927,0.010035545,0.005092203,-0.001139194,-13.46602077,13.46602077,Ukraine,test
268,437,1,1809,18729166,156930,17024120.58,75.584284,3272481,33881061294,283886370,30796634129,136731.9698,3.51E+14,2.94E+12,3.19E+14,1415630602,24627024900,2.67E+12,11861441.69,2.9E+14,1286755965,5712.983988,328,0.107153778,0.063358573,-0.16978107,0.266227997,-0.108377848,0.139729152,-0.035998617,0.014185851,0.009906419,0.004553185,285.0784828,42.92151721,Chile,test
